,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,geometry
0,Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Estimate; Total: - Not computed,
66,1500000US360470041003,360470041003,"Block Group 3, Census Tract 41, Kings County, New York",201,0,35,77,9,11,7,0,10,52,0,"POLYGON ((-73.98482899999999 40.68693, -73.98266099999999 40.686086, -73.983953 40.684182, -73.986119 40.685024, -73.98482899999999 40.68693))"
67,1500000US360470043001,360470043001,"Block Group 1, Census Tract 43, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.99009599999999 40.689706, -73.98916799999999 40.688615, -73.990686 40.689142, -73.99009599999999 40.689706))"
68,1500000US360470043002,360470043002,"Block Group 2, Census Tract 43, Kings County, New York",259,11,23,48,14,47,24,42,32,10,8,"POLYGON ((-73.989662 40.690334, -73.986155 40.689018, -73.98700000000001 40.687773, -73.98916799999999 40.688615, -73.99009599999999 40.689706, -73.989662 40.690334))"
69,1500000US360470043003,360470043003,"Block Group 3, Census Tract 43, Kings County, New York",344,0,26,27,67,68,0,0,75,56,25,"POLYGON ((-73.99003499999999 40.687365, -73.98916799999999 40.688615, -73.98700000000001 40.687773, -73.98828899999999 40.685869, -73.99046799999999 40.686728, -73.99003499999999 40.687365))"
70,1500000US360470043004,360470043004,"Block Group 4, Census Tract 43, Kings County, New York",387,7,33,25,123,77,12,19,36,55,0,"POLYGON ((-73.993005 40.688364, -73.99236399999999 40.68969, -73.990686 40.689142, -73.98916799999999 40.688615, -73.99003499999999 40.687365, -73.99046799999999 40.686728, -73.993269 40.687825, -73.993005 40.688364))"
71,1500000US360470044000,360470044000,"Block Group 0, Census Tract 44, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,
72,1500000US360470044001,360470044001,"Block Group 1, Census Tract 44, Kings County, New York",32,0,6,0,0,9,0,0,0,12,5,"POLYGON ((-74.04029150866219 40.6312079537752, -74.0395755857775 40.6333555467857, -74.03942056116 40.6338205826048, -74.0393851747986 40.63392673300719, -74.03692599999999 40.633639, -74.03315499999999 40.632735, -74.03464 40.629106, -74.034938 40.628375, -74.03761999999999 40.629013, -74.0410427721954 40.6289543474893, -74.04029150866219 40.6312079537752))"
73,1500000US360470044002,360470044002,"Block Group 2, Census Tract 44, Kings County, New York",233,0,13,56,43,0,13,22,10,71,5,"POLYGON ((-74.03464 40.629106, -74.03315499999999 40.632735, -74.030473 40.632099, -74.03076399999999 40.631392, -74.03135999999999 40.629931, -74.03195699999999 40.628471, -74.03225599999999 40.627741, -74.034938 40.628375, -74.03464 40.629106))"
74,1500000US360470045001,360470045001,"Block Group 1, Census Tract 45, Kings County, New York",392,26,7,39,8,87,51,47,66,46,15,"POLYGON ((-73.996233 40.690758, -73.994361 40.690239, -73.99236399999999 40.68969, -73.993005 40.688364, -73.99687399999999 40.689433, -73.996233 40.690758))"
75,1500000US360470045002,360470045002,"Block Group 2, Census Tract 45, Kings County, New York",232,10,42,27,48,30,18,36,0,10,11,"POLYGON ((-73.99687399999999 40.689433, -73.993005 40.688364, -73.993269 40.687825, -73.99333799999999 40.687679, -73.995333 40.688226, -73.99573199999999 40.687397, -73.997562 40.688, -73.99687399999999 40.689433))"
76,1500000US360470045003,360470045003,"Block Group 3, Census Tract 45, Kings County, New York",245,30,7,35,17,17,49,29,9,52,0,"POLYGON ((-73.99573199999999 40.687397, -73.995333 40.688226, -73.99333799999999 40.687679, -73.99360399999999 40.687127, -73.99392999999999 40.686453, -73.994091 40.686114, -73.99604099999999 40.686753, -73.99573199999999 40.687397))"
77,1500000US360470045004,360470045004,"Block Group 4, Census Tract 45, Kings County, New York",199,54,60,9,17,0,7,9,11,32,0,"POLYGON ((-73.997562 40.688, -73.99573199999999 40.687397, -73.99604099999999 40.686753, -73.994091 40.686114, -73.99440799999999 40.685453, -73.996358 40.686096, -73.998189 40.6867, -73.997562 40.688))"
78,1500000US360470046000,360470046000,"Block Group 0, Census Tract 46, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,
79,1500000US360470046001,360470046001,"Block Group 1, Census Tract 46, Kings County, New York",145,0,17,6,12,10,11,0,5,11,73,"POLYGON ((-74.0415843352794 40.6273297911037, -74.04121600165119 40.6284347016219, -74.0410427721954 40.6289543474893, -74.03761999999999 40.629013, -74.034938 40.628375, -74.03225599999999 40.627741, -74.026856 40.626459, -74.02713899999999 40.625762, -74.027153 40.625727, -74.029871 40.626374, -74.032555 40.62701, -74.033108 40.625647, -74.03578899999999 40.626285, -74.03642599999999 40.624734, -74.039109 40.625372, -74.040716 40.62572, -74.04198616398639 40.6261244035665, -74.0415843352794 40.6273297911037))"
80,1500000US360470047001,360470047001,"Block Group 1, Census Tract 47, Kings County, New York",385,15,53,74,22,52,30,9,30,96,4,"POLYGON ((-74.0082201392615 40.6867096862291, -74.007379 40.687255, -74.0073752505717 40.6872620398502, -74.004593 40.688215, -74.00381999999999 40.68893, -74.00340899999999 40.689613, -74.002993 40.690427, -74.001963 40.690136, -74.000699 40.690612, -74.001969 40.691843, -74.001744 40.692407, -74.000315 40.691875, -73.997793 40.691188, -73.99907 40.688498, -73.999696 40.687198, -74.000642 40.685247, -74.004504 40.686301, -74.004853 40.685668, -74.00549699999999 40.685847, -74.008135 40.685615, -74.008425 40.686016, -74.0082201392615 40.6867096862291))"
81,1500000US360470049001,360470049001,"Block Group 1, Census Tract 49, Kings County, New York",143,0,24,0,11,41,9,7,0,43,8,"POLYGON ((-73.997793 40.691188, -73.996233 40.690758, -73.99687399999999 40.689433, -73.997562 40.688, -73.99907 40.688498, -73.997793 40.691188))"
82,1500000US360470049002,360470049002,"Block Group 2, Census Tract 49, Kings County, New York",283,23,87,40,17,9,62,0,9,36,0,"POLYGON ((-73.99907 40.688498, -73.997562 40.688, -73.998189 40.6867, -73.999696 40.687198, -73.99907 40.688498))"
83,1500000US360470049003,360470049003,"Block Group 3, Census Tract 49, Kings County, New York",224,0,6,29,43,36,22,8,0,80,0,"POLYGON ((-73.999696 40.687198, -73.998189 40.6867, -73.99908099999999 40.684816, -74.000642 40.685247, -73.999696 40.687198))"
84,1500000US360470050000,360470050000,"Block Group 0, Census Tract 50, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,
85,1500000US360470050001,360470050001,"Block Group 1, Census Tract 50, Kings County, New York",217,0,30,32,28,17,0,33,19,44,14,"POLYGON ((-74.04201162652561 40.626048022196, -74.0419869662144 40.62612199707939, -74.04198616398639 40.6261244035665, -74.040716 40.62572, -74.039109 40.625372, -74.03996099999999 40.623276, -74.040291 40.622546, -74.04181921329939 40.622344566278, -74.0418612425826 40.6225219918099, -74.04186498283079 40.6225377811708, -74.042412 40.624847, -74.04201162652561 40.626048022196))"
86,1500000US360470050002,360470050002,"Block Group 2, Census Tract 50, Kings County, New York",208,0,31,0,73,0,0,0,47,57,0,"POLYGON ((-74.039109 40.625372, -74.03642599999999 40.624734, -74.037004 40.623319, -74.034323 40.62268299999999, -74.03460099999999 40.622001, -74.03996099999999 40.623276, -74.039109 40.625372))"
87,1500000US360470050003,360470050003,"Block Group 3, Census Tract 50, Kings County, New York",131,11,19,19,11,9,10,10,0,32,10,"POLYGON ((-74.03642599999999 40.624734, -74.03578899999999 40.626285, -74.033108 40.625647, -74.033389 40.624968, -74.033742 40.624099, -74.034043 40.623363, -74.034323 40.62268299999999, -74.037004 40.623319, -74.03642599999999 40.624734))"
88,1500000US360470051001,360470051001,"Block Group 1, Census Tract 51, Kings County, New York",122,0,0,22,37,10,46,0,0,7,0,"POLYGON ((-74.004853 40.685668, -74.004504 40.686301, -74.000642 40.685247, -74.00128099999999 40.683909, -74.001648 40.684009, -74.005179 40.684998, -74.004853 40.685668))"
89,1500000US360470051002,360470051002,"Block Group 2, Census Tract 51, Kings County, New York",215,0,38,45,53,27,28,11,0,13,0,"POLYGON ((-74.005179 40.684998, -74.001648 40.684009, -74.00128099999999 40.683909, -74.001609 40.683235, -74.001931 40.682565, -74.00365599999999 40.683048, -74.005819 40.683656, -74.005179 40.684998))"
90,1500000US360470051003,360470051003,"Block Group 3, Census Tract 51, Kings County, New York",236,0,9,53,68,15,44,8,0,39,0,"POLYGON ((-74.005819 40.683656, -74.00365599999999 40.683048, -74.001931 40.682565, -74.00332999999999 40.679825, -74.00334599999999 40.67963, -74.00343099999999 40.679708, -74.00447299999999 40.680993, -74.005675 40.68293, -74.00596 40.683363, -74.005819 40.683656))"
91,1500000US360470052010,360470052010,"Block Group 0, Census Tract 52.01, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,
92,1500000US360470052011,360470052011,"Block Group 1, Census Tract 52.01, Kings County, New York",840,13,49,46,70,202,197,48,58,137,20,"POLYGON ((-74.04181921329939 40.622344566278, -74.040291 40.622546, -74.03996099999999 40.623276, -74.03460099999999 40.622001, -74.034886 40.62132, -74.035437 40.61995599999999, -74.038095 40.620585, -74.040475 40.62079, -74.04139910596029 40.6205710940132, -74.04142132889621 40.6206649075623, -74.04162879771791 40.6215407318259, -74.04181921329939 40.622344566278))"
93,1500000US360470052020,360470052020,"Block Group 0, Census Tract 52.02, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,
94,1500000US360470052021,360470052021,"Block Group 1, Census Tract 52.02, Kings County, New York",276,0,51,30,11,46,13,23,28,63,11,"POLYGON ((-74.04139910596029 40.6205710940132, -74.040475 40.62079, -74.038095 40.620585, -74.037701 40.619955, -74.03996599999999 40.61915, -74.0410042130619 40.6189040638579, -74.04139910596029 40.6205710940132))"
95,1500000US360470052022,360470052022,"Block Group 2, Census Tract 52.02, Kings County, New York",453,28,39,72,11,83,12,0,45,151,12,"POLYGON ((-74.0410042130619 40.6189040638579, -74.03996599999999 40.61915, -74.037701 40.619955, -74.038095 40.620585, -74.035437 40.61995599999999, -74.03599 40.618596, -74.036895 40.618663, -74.03918299999999 40.617856, -74.04056574715889 40.6170530913903, -74.0409710419105 40.6187640327003, -74.0410042130619 40.6189040638579))"
96,1500000US360470053000,360470053000,"Block Group 0, Census Tract 53, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-74.0194315835348 40.67944126441829, -74.018591 40.678978, -74.01838499999999 40.677929, -74.019103 40.677204, -74.01984899999999 40.676498, -74.01819399999999 40.676603, -74.017804 40.675238, -74.018427 40.674513, -74.01727 40.673568, -74.018171 40.671912, -74.014633 40.674418, -74.016308 40.673036, -74.015119 40.672148, -74.013008 40.673341, -74.01424399999999 40.672135, -74.014301 40.671364, -74.013431 40.670943, -74.012136 40.670414, -74.010925 40.6697, -74.010892 40.668661, -74.012287 40.665729, -74.01589199999999 40.665398, -74.016029 40.664862, -74.016513 40.664922, -74.016564 40.665014, -74.017545 40.671038, -74.01914699999999 40.671605, -74.018688 40.670799, -74.017819 40.66572, -74.017258 40.665094, -74.016903 40.66484699999999, -74.01531899999999 40.664651, -74.01166499999999 40.665049, -74.00981 40.668511, -74.006469 40.668771, -74.00475399999999 40.670721, -74.006934 40.666184, -74.00588499999999 40.667985, -74.002787 40.667407, -74.002217 40.668582, -74.001057 40.668945, -74.000175 40.668601, -74.001454 40.667633, -74.01780000000001 40.662544, -74.01866096053919 40.6625189360408, -74.020467 40.67877, -74.0194315835348 40.67944126441829))"
97,1500000US360470053001,360470053001,"Block Group 1, Census Tract 53, Kings County, New York",160,11,11,12,0,43,3,19,15,46,0,"POLYGON ((-74.019103 40.677204, -74.01838499999999 40.677929, -74.018591 40.678978, -74.0194315835348 40.67944126441829, -74.01527113314791 40.68213850017109, -74.01514529702558 40.6822200802061, -74.01211318252101 40.6841858115303, -74.008425 40.686016, -74.008135 40.685615, -74.00549699999999 40.685847, -74.004853 40.685668, -74.005179 40.684998, -74.005819 40.683656, -74.00662299999999 40.683658, -74.00671299999999 40.683615, -74.006919 40.683451, -74.00920000000001 40.681496, -74.010451 40.680431, -74.0117 40.679365, -74.012299 40.679731, -74.014777 40.67763, -74.01602799999999 40.676563, -74.017263 40.675505, -74.016036 40.674679, -74.01542499999999 40.675199, -74.01385499999999 40.674128, -74.01100599999999 40.672228, -74.008984 40.671968, -74.00664999999999 40.67280299999999, -74.006005 40.674146, -74.002608 40.673182, -74.002016 40.674482, -74.00135399999999 40.675791, -74.00121299999999 40.67587, -73.99992399999999 40.674004, -73.998863 40.67216699999999, -73.99861899999999 40.67183, -73.999021 40.671429, -74.000175 40.668601, -74.001057 40.668945, -74.002217 40.668582, -74.002787 40.667407, -74.00588499999999 40.667985, -74.006934 40.666184, -74.00475399999999 40.670721, -74.006469 40.668771, -74.00981 40.668511, -74.01166499999999 40.665049, -74.01531899999999 40.664651, -74.016903 40.66484699999999, -74.017258 40.665094, -74.017819 40.66572, -74.018688 40.670799, -74.01914699999999 40.671605, -74.017545 40.671038, -74.016564 40.665014, -74.016513 40.664922, -74.016029 40.664862, -74.01589199999999 40.665398, -74.012287 40.665729, -74.010892 40.668661, -74.010925 40.6697, -74.012136 40.670414, -74.013431 40.670943, -74.014301 40.671364, -74.01424399999999 40.672135, -74.013008 40.673341, -74.015119 40.672148, -74.016308 40.673036, -74.014633 40.674418, -74.018171 40.671912, -74.01727 40.673568, -74.018427 40.674513, -74.017804 40.675238, -74.01819399999999 40.676603, -74.01984899999999 40.676498, -74.019103 40.677204))"
98,1500000US360470053002,360470053002,"Block Group 2, Census Tract 53, Kings County, New York",415,27,10,56,74,13,25,96,37,65,12,"POLYGON ((-74.012299 40.679731, -74.0117 40.679365, -74.011055 40.678926, -74.00954399999999 40.677898, -74.01141199999999 40.676319, -74.01205999999999 40.675781, -74.014777 40.67763, -74.012299 40.679731))"
99,1500000US360470053003,360470053003,"Block Group 3, Census Tract 53, Kings County, New York",109,5,0,25,17,5,0,16,22,19,0,"POLYGON ((-74.017263 40.675505, -74.01602799999999 40.676563, -74.014777 40.67763, -74.01205999999999 40.675781, -74.01385499999999 40.674128, -74.01542499999999 40.675199, -74.016036 40.674679, -74.017263 40.675505))"
100,1500000US360470053004,360470053004,"Block Group 4, Census Tract 53, Kings County, New York",78,0,10,7,6,6,0,17,6,26,0,"POLYGON ((-74.01205999999999 40.675781, -74.01141199999999 40.676319, -74.00961099999999 40.675121, -74.007711 40.674625, -74.006005 40.674146, -74.00664999999999 40.67280299999999, -74.008984 40.671968, -74.01100599999999 40.672228, -74.01385499999999 40.674128, -74.01205999999999 40.675781))"
101,1500000US360470054000,360470054000,"Block Group 0, Census Tract 54, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,
102,1500000US360470054001,360470054001,"Block Group 1, Census Tract 54, Kings County, New York",529,46,44,112,61,15,55,0,54,81,61,"POLYGON ((-74.04056574715889 40.6170530913903, -74.03918299999999 40.617856, -74.036895 40.618663, -74.03592499999999 40.617055, -74.03568199999999 40.616671, -74.037975 40.615859, -74.038364 40.616513, -74.040247207532 40.6157083845955, -74.04056574715889 40.6170530913903))"
103,1500000US360470054002,360470054002,"Block Group 2, Census Tract 54, Kings County, New York",187,25,0,24,21,5,0,20,0,75,17,"POLYGON ((-74.03599 40.618596, -74.03331299999999 40.617945, -74.033866 40.616594, -74.03592499999999 40.617055, -74.036895 40.618663, -74.03599 40.618596))"
104,1500000US360470054003,360470054003,"Block Group 3, Census Tract 54, Kings County, New York",415,0,63,61,56,20,28,33,47,54,53,"POLYGON ((-74.03331299999999 40.617945, -74.030485 40.616518, -74.031515 40.61533, -74.033866 40.616594, -74.03331299999999 40.617945))"
105,1500000US360470056010,360470056010,"Block Group 0, Census Tract 56.01, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,
106,1500000US360470056011,360470056011,"Block Group 1, Census Tract 56.01, Kings County, New York",416,0,73,100,47,0,16,26,9,145,0,"POLYGON ((-74.040247207532 40.6157083845955, -74.038364 40.616513, -74.037975 40.615859, -74.03568199999999 40.616671, -74.03457899999999 40.61486, -74.03706799999999 40.613819, -74.0392655790145 40.6126282788836, -74.03958999999999 40.612934, -74.03959898735479 40.6129719398858, -74.0396105002328 40.6130205412023, -74.0396194803355 40.61305845047369, -74.03993505959239 40.6143906601431, -74.040247207532 40.6157083845955))"
107,1500000US360470056012,360470056012,"Block Group 2, Census Tract 56.01, Kings County, New York",536,10,30,41,17,100,30,10,96,183,19,"POLYGON ((-74.03592499999999 40.617055, -74.033866 40.616594, -74.031515 40.61533, -74.031947 40.614815, -74.03263699999999 40.61401, -74.03457899999999 40.61486, -74.03568199999999 40.616671, -74.03592499999999 40.617055))"
108,1500000US360470056020,360470056020,"Block Group 0, Census Tract 56.02, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,
109,1500000US360470056021,360470056021,"Block Group 1, Census Tract 56.02, Kings County, New York",578,41,35,49,46,65,141,14,66,115,6,"POLYGON ((-74.03706799999999 40.613819, -74.03457899999999 40.61486, -74.03263699999999 40.61401, -74.034871 40.611366, -74.03638844894151 40.6099169887477, -74.0392655790145 40.6126282788836, -74.03706799999999 40.613819))"
110,1500000US360470058001,360470058001,"Block Group 1, Census Tract 58, Kings County, New York",389,0,24,16,19,41,28,50,0,211,0,"POLYGON ((-74.032195 40.620688, -74.02956399999999 40.619833, -74.028205 40.619173, -74.029302 40.61789599999999, -74.032647 40.619579, -74.032195 40.620688))"
111,1500000US360470058002,360470058002,"Block Group 2, Census Tract 58, Kings County, New York",602,36,31,78,82,46,118,32,64,91,24,"POLYGON ((-74.035437 40.61995599999999, -74.032647 40.619579, -74.029302 40.61789599999999, -74.030485 40.616518, -74.03331299999999 40.617945, -74.03599 40.618596, -74.035437 40.61995599999999))"
112,1500000US360470058003,360470058003,"Block Group 3, Census Tract 58, Kings County, New York",235,10,0,34,28,77,21,0,6,59,0,"POLYGON ((-74.034886 40.62132, -74.032195 40.620688, -74.032647 40.619579, -74.035437 40.61995599999999, -74.034886 40.62132))"
113,1500000US360470059001,360470059001,"Block Group 1, Census Tract 59, Kings County, New York",268,7,35,26,24,28,25,10,31,82,0,"POLYGON ((-74.0117 40.679365, -74.010451 40.680431, -74.00920000000001 40.681496, -74.00855299999999 40.681058, -74.005583 40.679036, -74.006298 40.677604, -74.008302 40.67897, -74.00954399999999 40.677898, -74.011055 40.678926, -74.0117 40.679365))"
114,1500000US360470059002,360470059002,"Block Group 2, Census Tract 59, Kings County, New York",241,9,0,5,67,56,6,0,6,86,6,"POLYGON ((-74.00920000000001 40.681496, -74.006919 40.683451, -74.00671299999999 40.683615, -74.00662299999999 40.683658, -74.005819 40.683656, -74.00596 40.683363, -74.005675 40.68293, -74.00447299999999 40.680993, -74.00343099999999 40.679708, -74.00334599999999 40.67963, -74.003018 40.679148, -74.00225499999999 40.678205, -74.00153899999999 40.677268, -74.000699 40.675571, -74.00121299999999 40.67587, -74.00135399999999 40.675791, -74.00319399999999 40.676271, -74.00350299999999 40.675631, -74.00476399999999 40.67671, -74.006491 40.677194, -74.006298 40.677604, -74.005583 40.679036, -74.00855299999999 40.681058, -74.00920000000001 40.681496))"
